"type1","type2","total","hp","attack","defense","sp_attack","sp_defense","speed","generation","legendary","type1_scaled","type2_scaled","total_scaled","hp_scaled","attack_scaled","defense_scaled","sp_attack_scaled","sp_defense_scaled","speed_scaled","generation_scaled"
6,1,495,95,124,78,69,71,58,6,0,0.3157894736842105,0.058823529411764705,0.33684210526315783,0.3700787401574803,0.6432432432432433,0.2979591836734694,0.32065217391304346,0.2217391304347826,0.2717948717948718,0.75
14,7,472,75,80,60,65,90,102,6,0,0.7368421052631579,0.4117647058823529,0.31263157894736837,0.29133858267716534,0.40540540540540543,0.22448979591836737,0.29891304347826086,0.30434782608695654,0.49743589743589745,0.75
16,7,355,62,48,54,63,60,68,6,0,0.8421052631578947,0.4117647058823529,0.18947368421052632,0.24015748031496065,0.23243243243243245,0.20000000000000004,0.2880434782608695,0.17391304347826086,0.32307692307692304,0.75
16,7,466,74,48,76,83,81,104,6,0,0.8421052631578947,0.4117647058823529,0.3063157894736842,0.2874015748031496,0.23243243243243245,0.28979591836734697,0.3967391304347826,0.26521739130434785,0.5076923076923077,0.75
16,7,466,74,48,76,83,81,104,6,0,0.8421052631578947,0.4117647058823529,0.3063157894736842,0.2874015748031496,0.23243243243243245,0.28979591836734697,0.3967391304347826,0.26521739130434785,0.5076923076923077,0.75
18,8,325,45,80,100,35,37,28,6,0,0.9473684210526315,0.47058823529411764,0.15789473684210528,0.1732283464566929,0.40540540540540543,0.3877551020408163,0.1358695652173913,0.07391304347826089,0.11794871794871795,0.75
18,8,448,59,110,150,45,49,35,6,0,0.9473684210526315,0.47058823529411764,0.2873684210526316,0.2283464566929134,0.5675675675675675,0.5918367346938775,0.19021739130434784,0.12608695652173912,0.15384615384615385,0.75
18,8,520,60,150,50,150,50,60,6,0,0.9473684210526315,0.47058823529411764,0.3631578947368421,0.23228346456692914,0.7837837837837838,0.1836734693877551,0.7608695652173912,0.13043478260869565,0.28205128205128205,0.75
18,8,520,60,50,150,50,150,60,6,0,0.9473684210526315,0.47058823529411764,0.3631578947368421,0.23228346456692914,0.24324324324324326,0.5918367346938775,0.21739130434782608,0.5652173913043479,0.28205128205128205,0.75
5,7,341,78,52,60,63,65,23,6,0,0.2631578947368421,0.4117647058823529,0.17473684210526316,0.3031496062992126,0.25405405405405407,0.22448979591836737,0.2880434782608695,0.19565217391304346,0.09230769230769231,0.75
5,7,462,101,72,72,99,89,29,6,0,0.2631578947368421,0.4117647058823529,0.30210526315789477,0.3937007874015748,0.3621621621621622,0.27346938775510204,0.48369565217391297,0.3,0.12307692307692308,0.75
5,7,341,62,48,66,59,57,49,6,0,0.2631578947368421,0.4117647058823529,0.17473684210526316,0.24015748031496065,0.23243243243243245,0.2489795918367347,0.2663043478260869,0.16086956521739132,0.22564102564102564,0.75
5,7,480,82,80,86,85,75,72,6,0,0.2631578947368421,0.4117647058823529,0.32105263157894737,0.3188976377952756,0.40540540540540543,0.3306122448979592,0.4076086956521739,0.2391304347826087,0.3435897435897436,0.75
2,14,288,53,54,53,37,46,45,6,0,0.10526315789473684,0.8235294117647058,0.11894736842105261,0.2047244094488189,0.2648648648648649,0.1959183673469388,0.14673913043478262,0.11304347826086958,0.20512820512820515,0.75
2,14,482,86,92,88,68,75,73,6,0,0.10526315789473684,0.8235294117647058,0.3231578947368421,0.3346456692913386,0.4702702702702703,0.33877551020408164,0.3152173913043478,0.2391304347826087,0.3487179487179487,0.75
17,17,306,42,52,67,39,56,50,6,0,0.894736842105263,1.0,0.13789473684210526,0.16141732283464566,0.25405405405405407,0.2530612244897959,0.15760869565217392,0.1565217391304348,0.23076923076923075,0.75
17,17,500,72,105,115,54,86,68,6,0,0.894736842105263,1.0,0.3421052631578947,0.2795275590551181,0.5405405405405406,0.4489795918367347,0.23913043478260868,0.28695652173913044,0.32307692307692304,0.75
15,17,320,50,60,60,60,60,30,6,0,0.7894736842105263,1.0,0.15263157894736842,0.19291338582677164,0.2972972972972973,0.22448979591836737,0.2717391304347826,0.17391304347826086,0.12820512820512822,0.75
15,2,494,65,75,90,97,123,44,6,0,0.7894736842105263,0.11764705882352941,0.3357894736842105,0.25196850393700787,0.3783783783783784,0.3469387755102041,0.47282608695652173,0.44782608695652176,0.2,0.75
19,7,330,50,53,62,58,63,44,6,0,1.0,0.4117647058823529,0.16315789473684209,0.19291338582677164,0.2594594594594595,0.23265306122448984,0.2608695652173913,0.18695652173913047,0.2,0.75
19,7,500,71,73,88,120,89,59,6,0,1.0,0.4117647058823529,0.3421052631578947,0.2755905511811024,0.3675675675675676,0.33877551020408164,0.5978260869565217,0.3,0.2769230769230769,0.75
4,12,289,44,38,33,61,43,70,6,0,0.21052631578947367,0.7058823529411764,0.12000000000000002,0.16929133858267717,0.1783783783783784,0.1142857142857143,0.2771739130434782,0.1,0.3333333333333333,0.75
4,12,481,62,55,52,109,94,109,6,0,0.21052631578947367,0.7058823529411764,0.3221052631578947,0.24015748031496065,0.2702702702702703,0.19183673469387758,0.5380434782608695,0.32173913043478264,0.5333333333333333,0.75
17,2,362,58,89,77,45,45,48,6,0,0.894736842105263,0.11764705882352941,0.1968421052631579,0.22440944881889763,0.4540540540540541,0.2938775510204082,0.19021739130434784,0.10869565217391305,0.22051282051282053,0.75
17,2,521,82,121,119,69,59,71,6,0,0.894736842105263,0.11764705882352941,0.36421052631578943,0.3188976377952756,0.6270270270270271,0.4653061224489796,0.32065217391304346,0.16956521739130437,0.3384615384615384,0.75
17,11,362,77,59,50,67,63,46,6,0,0.894736842105263,0.6470588235294118,0.1968421052631579,0.2992125984251969,0.2918918918918919,0.1836734693877551,0.30978260869565216,0.18695652173913047,0.21025641025641026,0.75
17,11,521,123,77,72,99,92,58,6,0,0.894736842105263,0.6470588235294118,0.36421052631578943,0.48031496062992124,0.3891891891891892,0.27346938775510204,0.48369565217391297,0.3130434782608696,0.2717948717948718,0.75
5,7,525,95,65,65,110,130,60,6,0,0.2631578947368421,0.4117647058823529,0.36842105263157887,0.3700787401574803,0.32432432432432434,0.2448979591836735,0.5434782608695652,0.47826086956521735,0.28205128205128205,0.75
6,7,500,78,92,75,74,63,118,6,0,0.3157894736842105,0.4117647058823529,0.3421052631578947,0.3031496062992126,0.4702702702702703,0.2857142857142857,0.34782608695652173,0.18695652173913047,0.5794871794871794,0.75
4,4,431,67,58,57,81,67,101,6,0,0.21052631578947367,0.23529411764705882,0.2694736842105263,0.25984251968503935,0.2864864864864865,0.2122448979591837,0.3858695652173913,0.2043478260869565,0.49230769230769234,0.75
17,4,500,50,50,150,50,150,50,6,0,0.894736842105263,0.23529411764705882,0.3421052631578947,0.19291338582677164,0.24324324324324326,0.5918367346938775,0.21739130434782608,0.5652173913043479,0.23076923076923075,0.75
3,7,300,45,50,35,55,75,40,6,0,0.15789473684210525,0.4117647058823529,0.13157894736842105,0.1732283464566929,0.24324324324324326,0.12244897959183676,0.24456521739130435,0.2391304347826087,0.1794871794871795,0.75
3,7,452,68,75,53,83,113,60,6,0,0.15789473684210525,0.4117647058823529,0.29157894736842105,0.2637795275590551,0.3783783783783784,0.1959183673469388,0.3967391304347826,0.4043478260869565,0.28205128205128205,0.75
3,7,600,90,100,70,110,150,80,6,0,0.15789473684210525,0.4117647058823529,0.4473684210526315,0.35039370078740156,0.5135135135135136,0.2653061224489796,0.5434782608695652,0.5652173913043479,0.3846153846153846,0.75
18,4,470,57,80,91,80,87,75,6,0,0.9473684210526315,0.23529411764705882,0.31052631578947365,0.2204724409448819,0.40540540540540543,0.3510204081632653,0.3804347826086956,0.29130434782608694,0.358974358974359,0.75
9,9,309,43,70,48,50,60,38,6,0,0.47368421052631576,0.5294117647058824,0.14105263157894735,0.16535433070866143,0.35135135135135137,0.17551020408163268,0.21739130434782608,0.17391304347826086,0.16923076923076924,0.75
9,9,474,85,110,76,65,82,56,6,0,0.47368421052631576,0.5294117647058824,0.3147368421052632,0.33070866141732286,0.5675675675675675,0.28979591836734697,0.29891304347826086,0.26956521739130435,0.2615384615384615,0.75
9,9,335,49,66,70,44,55,51,6,0,0.47368421052631576,0.5294117647058824,0.16842105263157894,0.1889763779527559,0.32972972972972975,0.2653061224489796,0.1847826086956522,0.15217391304347827,0.23589743589743592,0.75
9,9,335,44,66,70,44,55,56,6,0,0.47368421052631576,0.5294117647058824,0.16842105263157894,0.16929133858267717,0.32972972972972975,0.2653061224489796,0.1847826086956522,0.15217391304347827,0.2615384615384615,0.75
9,9,335,54,66,70,44,55,46,6,0,0.47368421052631576,0.5294117647058824,0.16842105263157894,0.20866141732283466,0.32972972972972975,0.2653061224489796,0.1847826086956522,0.15217391304347827,0.21025641025641026,0.75
9,9,335,59,66,70,44,55,41,6,0,0.47368421052631576,0.5294117647058824,0.16842105263157894,0.2283464566929134,0.32972972972972975,0.2653061224489796,0.1847826086956522,0.15217391304347827,0.18461538461538463,0.75
9,9,494,65,90,122,58,75,84,6,0,0.47368421052631576,0.5294117647058824,0.3357894736842105,0.25196850393700787,0.4594594594594595,0.4775510204081633,0.2608695652173913,0.2391304347826087,0.40512820512820513,0.75
9,9,494,55,85,122,58,75,99,6,0,0.47368421052631576,0.5294117647058824,0.3357894736842105,0.2125984251968504,0.43243243243243246,0.4775510204081633,0.2608695652173913,0.2391304347826087,0.482051282051282,0.75
9,9,494,75,95,122,58,75,69,6,0,0.47368421052631576,0.5294117647058824,0.3357894736842105,0.29133858267716534,0.48648648648648657,0.4775510204081633,0.2608695652173913,0.2391304347826087,0.3282051282051282,0.75
9,9,494,85,100,122,58,75,54,6,0,0.47368421052631576,0.5294117647058824,0.3357894736842105,0.33070866141732286,0.5135135135135136,0.4775510204081633,0.2608695652173913,0.2391304347826087,0.2512820512820513,0.75
13,7,304,55,69,85,32,35,28,6,0,0.6842105263157894,0.4117647058823529,0.13578947368421054,0.2125984251968504,0.34594594594594597,0.326530612244898,0.11956521739130435,0.06521739130434784,0.11794871794871795,0.75
13,7,514,95,117,184,44,46,28,6,0,0.6842105263157894,0.4117647058823529,0.35684210526315785,0.3700787401574803,0.6054054054054054,0.7306122448979593,0.1847826086956522,0.11304347826086958,0.11794871794871795,0.75
8,2,245,40,30,35,45,40,55,6,0,0.42105263157894735,0.11764705882352941,0.07368421052631577,0.15354330708661418,0.13513513513513514,0.12244897959183676,0.19021739130434784,0.08695652173913043,0.2564102564102564,0.75
8,2,535,85,70,80,97,80,123,6,0,0.42105263157894735,0.11764705882352941,0.3789473684210526,0.33070866141732286,0.35135135135135137,0.30612244897959184,0.47282608695652173,0.2608695652173913,0.6051282051282051,0.75
5,7,680,126,131,95,131,98,99,6,1,0.2631578947368421,0.4117647058823529,0.531578947368421,0.4921259842519685,0.6810810810810812,0.3673469387755102,0.6576086956521738,0.3391304347826087,0.482051282051282,0.75
2,7,680,126,131,95,131,98,99,6,1,0.10526315789473684,0.4117647058823529,0.531578947368421,0.4921259842519685,0.6810810810810812,0.3673469387755102,0.6576086956521738,0.3391304347826087,0.482051282051282,0.75
3,10,486,54,100,71,61,85,115,6,1,0.15789473684210525,0.5882352941176471,0.32736842105263153,0.20866141732283466,0.5135135135135136,0.2693877551020408,0.2771739130434782,0.28260869565217395,0.5641025641025641,0.75
3,10,600,108,100,121,81,95,95,6,1,0.15789473684210525,0.5882352941176471,0.4473684210526315,0.42125984251968507,0.5135135135135136,0.47346938775510206,0.3858695652173913,0.32608695652173914,0.4615384615384615,0.75
3,10,708,216,100,121,91,95,85,6,1,0.15789473684210525,0.5882352941176471,0.5610526315789474,0.8464566929133859,0.5135135135135136,0.47346938775510206,0.4402173913043478,0.32608695652173914,0.41025641025641024,0.75
17,4,600,50,100,150,100,150,50,6,1,0.894736842105263,0.23529411764705882,0.4473684210526315,0.19291338582677164,0.5135135135135136,0.5918367346938775,0.48913043478260865,0.5652173913043479,0.23076923076923075,0.75
17,4,700,50,160,110,160,110,110,6,1,0.894736842105263,0.23529411764705882,0.5526315789473684,0.19291338582677164,0.8378378378378379,0.4285714285714286,0.8152173913043478,0.391304347826087,0.5384615384615384,0.75
16,8,600,80,110,60,150,130,70,6,1,0.8421052631578947,0.47058823529411764,0.4473684210526315,0.3110236220472441,0.5675675675675675,0.22448979591836737,0.7608695652173912,0.47826086956521735,0.3333333333333333,0.75
16,1,680,80,160,60,170,130,80,6,1,0.8421052631578947,0.058823529411764705,0.531578947368421,0.3110236220472441,0.8378378378378379,0.22448979591836737,0.8695652173913043,0.47826086956521735,0.3846153846153846,0.75
7,17,600,80,110,120,130,90,70,6,1,0.3684210526315789,1.0,0.4473684210526315,0.3110236220472441,0.5675675675675675,0.46938775510204084,0.6521739130434783,0.30434782608695654,0.3333333333333333,0.75
11,7,320,68,55,55,50,50,42,7,0,0.5789473684210527,0.4117647058823529,0.15263157894736842,0.2637795275590551,0.2702702702702703,0.20408163265306126,0.21739130434782608,0.13043478260869565,0.18974358974358976,0.875
11,7,420,78,75,75,70,70,52,7,0,0.5789473684210527,0.4117647058823529,0.2578947368421053,0.3031496062992126,0.3783783783783784,0.2857142857142857,0.3260869565217391,0.2173913043478261,0.24102564102564103,0.875
11,8,530,78,107,75,100,100,70,7,0,0.5789473684210527,0.47058823529411764,0.37368421052631573,0.3031496062992126,0.5513513513513515,0.2857142857142857,0.48913043478260865,0.34782608695652173,0.3333333333333333,0.875
7,7,320,45,65,40,60,40,70,7,0,0.3684210526315789,0.4117647058823529,0.15263157894736842,0.1732283464566929,0.32432432432432434,0.14285714285714288,0.2717391304347826,0.08695652173913043,0.3333333333333333,0.875
7,7,420,65,85,50,80,50,90,7,0,0.3684210526315789,0.4117647058823529,0.2578947368421053,0.25196850393700787,0.43243243243243246,0.1836734693877551,0.3804347826086956,0.13043478260869565,0.4358974358974359,0.875
7,1,530,95,115,90,80,90,60,7,0,0.3684210526315789,0.058823529411764705,0.37368421052631573,0.3700787401574803,0.5945945945945947,0.3469387755102041,0.3804347826086956,0.30434782608695654,0.28205128205128205,0.875
19,7,320,50,54,54,66,56,40,7,0,1.0,0.4117647058823529,0.15263157894736842,0.19291338582677164,0.2648648648648649,0.20000000000000004,0.3043478260869565,0.1565217391304348,0.1794871794871795,0.875
19,7,420,60,69,69,91,81,50,7,0,1.0,0.4117647058823529,0.2578947368421053,0.23228346456692914,0.34594594594594597,0.2612244897959184,0.4402173913043478,0.26521739130434785,0.23076923076923075,0.875
19,4,530,80,74,74,126,116,60,7,0,1.0,0.23529411764705882,0.37368421052631573,0.3110236220472441,0.372972972972973,0.2816326530612245,0.6304347826086956,0.41739130434782606,0.28205128205128205,0.875
14,7,265,35,75,30,30,30,65,7,0,0.7368421052631579,0.4117647058823529,0.09473684210526315,0.13385826771653545,0.3783783783783784,0.10204081632653061,0.10869565217391305,0.043478260869565216,0.30769230769230765,0.875
14,7,355,55,85,50,40,50,75,7,0,0.7368421052631579,0.4117647058823529,0.18947368421052632,0.2125984251968504,0.43243243243243246,0.1836734693877551,0.16304347826086957,0.13043478260869565,0.358974358974359,0.875
14,7,485,80,120,75,75,75,60,7,0,0.7368421052631579,0.4117647058823529,0.3263157894736842,0.3110236220472441,0.6216216216216217,0.2857142857142857,0.35326086956521735,0.2391304347826087,0.28205128205128205,0.875
14,7,253,48,70,30,30,30,45,7,0,0.7368421052631579,0.4117647058823529,0.08210526315789476,0.18503937007874016,0.35135135135135137,0.10204081632653061,0.10869565217391305,0.043478260869565216,0.20512820512820515,0.875
14,7,418,88,110,60,55,60,45,7,0,0.7368421052631579,0.4117647058823529,0.25578947368421057,0.3425196850393701,0.5675675675675675,0.22448979591836737,0.24456521739130435,0.17391304347826086,0.20512820512820515,0.875
1,7,300,47,62,45,55,45,46,7,0,0.05263157894736842,0.4117647058823529,0.13157894736842105,0.18110236220472442,0.3081081081081081,0.163265306122449,0.24456521739130435,0.10869565217391305,0.21025641025641026,0.875
1,3,400,57,82,95,55,75,36,7,0,0.05263157894736842,0.1764705882352941,0.23684210526315788,0.2204724409448819,0.41621621621621624,0.3673469387755102,0.24456521739130435,0.2391304347826087,0.158974358974359,0.875
1,3,500,77,70,90,145,75,43,7,0,0.05263157894736842,0.1764705882352941,0.3421052631578947,0.2992125984251969,0.35135135135135137,0.3469387755102041,0.733695652173913,0.2391304347826087,0.19487179487179487,0.875
6,7,338,47,82,57,42,47,63,7,0,0.3157894736842105,0.4117647058823529,0.17157894736842108,0.18110236220472442,0.41621621621621624,0.2122448979591837,0.17391304347826086,0.1173913043478261,0.29743589743589743,0.875
6,11,478,97,132,77,62,67,43,7,0,0.3157894736842105,0.6470588235294118,0.31894736842105265,0.3779527559055118,0.6864864864864866,0.2938775510204082,0.2826086956521739,0.2043478260869565,0.19487179487179487,0.875
7,7,476,75,70,70,98,70,93,7,0,0.3684210526315789,0.4117647058823529,0.3168421052631578,0.29133858267716534,0.35135135135135137,0.2653061224489796,0.4782608695652174,0.2173913043478261,0.4512820512820513,0.875
4,7,476,75,70,70,98,70,93,7,0,0.21052631578947367,0.4117647058823529,0.3168421052631578,0.29133858267716534,0.35135135135135137,0.2653061224489796,0.4782608695652174,0.2173913043478261,0.4512820512820513,0.875
16,7,476,75,70,70,98,70,93,7,0,0.8421052631578947,0.4117647058823529,0.3168421052631578,0.29133858267716534,0.35135135135135137,0.2653061224489796,0.4782608695652174,0.2173913043478261,0.4512820512820513,0.875
9,7,476,75,70,70,98,70,93,7,0,0.47368421052631576,0.4117647058823529,0.3168421052631578,0.29133858267716534,0.35135135135135137,0.2653061224489796,0.4782608695652174,0.2173913043478261,0.4512820512820513,0.875
1,4,304,40,45,40,55,40,84,7,0,0.05263157894736842,0.23529411764705882,0.13578947368421054,0.15354330708661418,0.21621621621621623,0.14285714285714288,0.24456521739130435,0.08695652173913043,0.40512820512820513,0.875
1,4,464,60,55,60,95,70,124,7,0,0.05263157894736842,0.23529411764705882,0.3042105263157895,0.23228346456692914,0.2702702702702703,0.22448979591836737,0.4619565217391304,0.2173913043478261,0.6102564102564102,0.875
17,7,280,45,65,40,30,40,60,7,0,0.894736842105263,0.4117647058823529,0.11052631578947367,0.1732283464566929,0.32432432432432434,0.14285714285714288,0.10869565217391305,0.08695652173913043,0.28205128205128205,0.875
17,7,487,75,115,65,55,65,112,7,0,0.894736842105263,0.4117647058823529,0.32842105263157895,0.29133858267716534,0.5945945945945947,0.2448979591836735,0.24456521739130435,0.19565217391304346,0.5487179487179487,0.875
17,7,487,85,115,75,55,75,82,7,0,0.894736842105263,0.4117647058823529,0.32842105263157895,0.33070866141732286,0.5945945945945947,0.2857142857142857,0.24456521739130435,0.2391304347826087,0.39487179487179486,0.875
17,7,487,75,117,65,55,65,110,7,0,0.894736842105263,0.4117647058823529,0.32842105263157895,0.29133858267716534,0.6054054054054054,0.2448979591836735,0.24456521739130435,0.19565217391304346,0.5384615384615384,0.875
19,7,175,45,20,20,25,25,40,7,0,1.0,0.4117647058823529,0.0,0.1732283464566929,0.08108108108108109,0.06122448979591837,0.08152173913043478,0.021739130434782608,0.1794871794871795,0.875
19,7,620,45,140,130,140,135,30,7,0,1.0,0.4117647058823529,0.46842105263157896,0.1732283464566929,0.7297297297297298,0.5102040816326531,0.7065217391304347,0.5,0.12820512820512822,0.875
15,17,305,50,53,62,43,52,45,7,0,0.7894736842105263,1.0,0.1368421052631579,0.19291338582677164,0.2594594594594595,0.23265306122448984,0.1793478260869565,0.1391304347826087,0.20512820512820515,0.875
15,17,495,50,63,152,53,142,35,7,0,0.7894736842105263,1.0,0.33684210526315783,0.19291338582677164,0.31351351351351353,0.6000000000000001,0.23369565217391305,0.5304347826086957,0.15384615384615385,0.875
12,7,385,70,100,70,45,55,45,7,0,0.631578947368421,0.4117647058823529,0.22105263157894736,0.27165354330708663,0.5135135135135136,0.2653061224489796,0.19021739130434784,0.15217391304347827,0.20512820512820515,0.875
12,7,500,100,125,100,55,85,35,7,0,0.631578947368421,0.4117647058823529,0.3421052631578947,0.38976377952755903,0.6486486486486487,0.3877551020408163,0.24456521739130435,0.28260869565217395,0.15384615384615385,0.875
19,0,269,38,40,52,40,72,27,7,0,1.0,0.0,0.09894736842105264,0.1456692913385827,0.1891891891891892,0.19183673469387758,0.16304347826086957,0.22608695652173916,0.11282051282051284,0.875
19,0,454,68,70,92,50,132,42,7,0,1.0,0.0,0.29368421052631577,0.2637795275590551,0.35135135135135137,0.35510204081632657,0.21739130434782608,0.48695652173913045,0.18974358974358976,0.875
11,7,250,40,55,35,50,35,35,7,0,0.5789473684210527,0.4117647058823529,0.07894736842105263,0.15354330708661418,0.2702702702702703,0.12244897959183676,0.21739130434782608,0.06521739130434784,0.15384615384615385,0.875
11,7,480,70,105,90,80,90,45,7,0,0.5789473684210527,0.4117647058823529,0.32105263157894737,0.27165354330708663,0.5405405405405406,0.3469387755102041,0.3804347826086956,0.30434782608695654,0.20512820512820515,0.875
11,4,285,40,35,55,65,75,15,7,0,0.5789473684210527,0.23529411764705882,0.11578947368421053,0.15354330708661418,0.16216216216216217,0.20408163265306126,0.29891304347826086,0.2391304347826087,0.05128205128205129,0.875
11,4,405,60,45,80,90,100,30,7,0,0.5789473684210527,0.23529411764705882,0.24210526315789474,0.23228346456692914,0.21621621621621623,0.30612244897959184,0.43478260869565216,0.34782608695652173,0.12820512820512822,0.875
15,6,320,48,44,40,71,40,77,7,0,0.7894736842105263,0.3529411764705882,0.15263157894736842,0.18503937007874016,0.21081081081081082,0.14285714285714288,0.33152173913043476,0.08695652173913043,0.3692307692307692,0.875
15,6,480,68,64,60,111,60,117,7,0,0.7894736842105263,0.3529411764705882,0.32105263157894737,0.2637795275590551,0.31891891891891894,0.22448979591836737,0.5489130434782609,0.17391304347826086,0.5743589743589743,0.875
14,5,340,70,75,50,45,50,50,7,0,0.7368421052631579,0.29411764705882354,0.1736842105263158,0.27165354330708663,0.3783783783783784,0.1836734693877551,0.19021739130434784,0.13043478260869565,0.23076923076923075,0.875
14,5,500,120,125,80,55,60,60,7,0,0.7368421052631579,0.29411764705882354,0.3421052631578947,0.468503937007874,0.6486486486486487,0.30612244897959184,0.24456521739130435,0.17391304347826086,0.28205128205128205,0.875
11,7,210,42,30,38,30,38,32,7,0,0.5789473684210527,0.4117647058823529,0.0368421052631579,0.16141732283464566,0.13513513513513514,0.13469387755102044,0.10869565217391305,0.07826086956521738,0.13846153846153847,0.875
11,7,290,52,40,48,40,48,62,7,0,0.5789473684210527,0.4117647058823529,0.12105263157894738,0.20078740157480315,0.1891891891891892,0.17551020408163268,0.16304347826086957,0.12173913043478263,0.29230769230769227,0.875
11,7,510,72,120,98,50,98,72,7,0,0.5789473684210527,0.4117647058823529,0.3526315789473684,0.2795275590551181,0.6216216216216217,0.3795918367346939,0.21739130434782608,0.3391304347826087,0.3435897435897436,0.875
5,7,485,51,52,90,82,110,100,7,0,0.2631578947368421,0.4117647058823529,0.3263157894736842,0.1968503937007874,0.25405405405405407,0.3469387755102041,0.3913043478260869,0.391304347826087,0.4871794871794871,0.875
14,14,490,90,60,80,90,110,60,7,0,0.7368421052631579,0.8235294117647058,0.331578947368421,0.35039370078740156,0.2972972972972973,0.30612244897959184,0.43478260869565216,0.391304347826087,0.28205128205128205,0.875
6,7,490,100,120,90,40,60,80,7,0,0.3157894736842105,0.4117647058823529,0.331578947368421,0.38976377952755903,0.6216216216216217,0.3469387755102041,0.16304347826086957,0.17391304347826086,0.3846153846153846,0.875
1,17,230,25,35,40,20,30,80,7,0,0.05263157894736842,1.0,0.05789473684210528,0.09448818897637795,0.16216216216216217,0.14285714285714288,0.05434782608695652,0.043478260869565216,0.3846153846153846,0.875
1,17,530,75,125,140,60,90,40,7,0,0.05263157894736842,1.0,0.37368421052631573,0.29133858267716534,0.6486486486486487,0.5510204081632654,0.2717391304347826,0.30434782608695654,0.1794871794871795,0.875
9,10,320,55,55,80,70,45,15,7,0,0.47368421052631576,0.5882352941176471,0.15263157894736842,0.2125984251968504,0.2702702702702703,0.30612244897959184,0.3260869565217391,0.10869565217391305,0.05128205128205129,0.875
9,10,480,85,75,110,100,75,35,7,0,0.47368421052631576,0.5882352941176471,0.32105263157894737,0.33070866141732286,0.3783783783783784,0.4285714285714286,0.48913043478260865,0.2391304347826087,0.15384615384615385,0.875
19,7,410,55,60,130,30,130,5,7,0,1.0,0.4117647058823529,0.2473684210526316,0.2125984251968504,0.2972972972972973,0.5102040816326531,0.10869565217391305,0.47826086956521735,0.0,0.875
14,7,534,95,95,95,95,95,59,7,0,0.7368421052631579,0.4117647058823529,0.3778947368421053,0.3700787401574803,0.48648648648648657,0.3673469387755102,0.4619565217391304,0.32608695652173914,0.2769230769230769,0.875
14,7,570,95,95,95,95,95,95,7,0,0.7368421052631579,0.4117647058823529,0.4157894736842105,0.3700787401574803,0.48648648648648657,0.3673469387755102,0.4619565217391304,0.32608695652173914,0.4615384615384615,0.875
17,7,440,60,60,100,60,100,60,7,0,0.894736842105263,0.4117647058823529,0.2789473684210526,0.23228346456692914,0.2972972972972973,0.3877551020408163,0.2717391304347826,0.34782608695652173,0.28205128205128205,0.875
17,7,500,60,100,60,100,60,120,7,0,0.894736842105263,0.4117647058823529,0.3421052631578947,0.23228346456692914,0.5135135135135136,0.22448979591836737,0.48913043478260865,0.17391304347826086,0.5897435897435898,0.875
14,7,480,65,115,65,75,95,65,7,0,0.7368421052631579,0.4117647058823529,0.32105263157894737,0.25196850393700787,0.5945945945945947,0.2448979591836735,0.35326086956521735,0.32608695652173914,0.30769230769230765,0.875
7,2,485,60,78,135,91,85,36,7,0,0.3684210526315789,0.11764705882352941,0.3263157894736842,0.23228346456692914,0.3945945945945946,0.5306122448979592,0.4402173913043478,0.28260869565217395,0.158974358974359,0.875
4,16,435,65,98,63,40,73,96,7,0,0.21052631578947367,0.9411764705882353,0.27368421052631575,0.25196850393700787,0.5027027027027027,0.23673469387755106,0.16304347826086957,0.23043478260869565,0.4666666666666667,0.875
9,4,476,55,90,80,50,105,96,7,0,0.47368421052631576,0.23529411764705882,0.3168421052631578,0.2125984251968504,0.4594594594594595,0.30612244897959184,0.21739130434782608,0.3695652173913044,0.4666666666666667,0.875
19,14,475,68,105,70,70,70,92,7,0,1.0,0.8235294117647058,0.3157894736842105,0.2637795275590551,0.5405405405405406,0.2653061224489796,0.3260869565217391,0.2173913043478261,0.4461538461538461,0.875
14,2,485,78,60,85,135,91,36,7,0,0.7368421052631579,0.11764705882352941,0.3263157894736842,0.3031496062992126,0.2972972972972973,0.326530612244898,0.6793478260869564,0.30869565217391304,0.158974358974359,0.875
9,9,517,70,131,100,86,90,40,7,0,0.47368421052631576,0.5294117647058824,0.36,0.27165354330708663,0.6810810810810812,0.3877551020408163,0.4130434782608695,0.30434782608695654,0.1794871794871795,0.875
3,7,300,45,55,65,45,45,45,7,0,0.15789473684210525,0.4117647058823529,0.13157894736842105,0.1732283464566929,0.2702702702702703,0.2448979591836735,0.19021739130434784,0.10869565217391305,0.20512820512820515,0.875
3,5,420,55,75,90,65,70,65,7,0,0.15789473684210525,0.29411764705882354,0.2578947368421053,0.2125984251968504,0.3783783783783784,0.3469387755102041,0.29891304347826086,0.2173913043478261,0.30769230769230765,0.875
3,5,600,75,110,125,100,105,85,7,0,0.15789473684210525,0.29411764705882354,0.4473684210526315,0.29133858267716534,0.5675675675675675,0.4897959183673469,0.48913043478260865,0.3695652173913044,0.41025641025641024,0.875
4,4,570,70,115,85,95,75,130,7,1,0.21052631578947367,0.23529411764705882,0.4157894736842105,0.27165354330708663,0.5945945945945947,0.326530612244898,0.4619565217391304,0.2391304347826087,0.641025641025641,0.875
16,4,570,70,85,75,130,115,95,7,1,0.8421052631578947,0.23529411764705882,0.4157894736842105,0.27165354330708663,0.43243243243243246,0.2857142857142857,0.6521739130434783,0.41304347826086957,0.4615384615384615,0.875
